Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
01/15/2022,04017,2,Navajo County,AZ,97.7,93847,84.6,93834,90.7,88784,95,77611,94.9,22147,95,77584,69.9,77584,75,,,74732,81.3,65288,79.8,19121,91.8,27662,35.7,,,,,26926,41.2,18198,50,10488,54.9,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,110924,103477,,91873,81804,20829,,,,,,,,
01/15/2022,04027,2,Yuma County,AZ,97.7,171473,80.2,171401,86.3,163228,91.8,147646,92.2,38436,93.1,138930,65,138914,69.9,,,133852,75.3,121977,76.1,30860,74.7,40110,28.9,,,,,39661,32.5,27376,45.2,16242,52.6,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,213787,198675,,177868,160218,41302,,,,,,,,
01/15/2022,04013,2,Maricopa County,AZ,97.7,2860114,63.8,2859888,67.9,2773321,73,2568606,74.8,655684,94.2,2435690,54.3,2435658,57.9,,,2389140,62.9,2219225,64.6,576184,82.7,811374,33.3,,,,,799747,36,534591,46.8,308921,53.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,4485414,4209295,,3798091,3432976,696331,,,,,,,,
01/15/2022,04025,2,Yavapai County,AZ,97.7,129486,55.1,129468,57.4,128133,60.7,124212,62.9,61850,80.9,105832,45,105827,46.9,,,104991,49.7,101832,51.5,52439,68.6,40356,38.1,,,,,40135,39.4,35239,45.3,26166,49.9,,,,,C,11,11,,11,12,11,Metro,3,3,,3,4,3,,,,,,,,,235099,225558,,211088,197624,76438,,,,,,,,
01/15/2022,04019,2,Pima County,AZ,97.7,801332,76.5,800998,80.9,771266,85.1,715605,86,218336,95,679108,64.8,678892,68.6,,,662463,73.1,618505,74.3,196117,92.3,258443,38.1,,,,,254134,41.1,178244,52.2,114587,58.4,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,1047279,990261,,905833,831972,212554,,,,,,,,
01/15/2022,04009,2,Graham County,AZ,97.7,26983,69.5,26980,74.7,25974,81.3,23875,83.8,5749,95,23347,60.1,23346,64.6,,,22893,71.7,21192,74.4,5343,95,8226,35.2,,,,,8124,38.3,5272,49.4,3027,56.7,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,38837,36119,,31936,28485,5440,,,,,,,,
01/15/2022,04001,2,Apache County,AZ,97.7,80454,95,80441,95,74356,95,63911,95,14351,95,65420,91,65417,95,,,61599,95,52541,95,12329,95,25782,39.4,,,,,24832,47.3,15424,58,7870,63.8,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,71887,67054,,59355,52462,11334,,,,,,,,
01/15/2022,04015,2,Mohave County,AZ,97.7,103478,48.8,103473,51,102691,54.2,99803,56.4,48598,73.7,84240,39.7,84239,41.5,,,83861,44.3,81728,46.2,40541,61.5,29060,34.5,,,,,28947,35.4,25822,41.1,18920,46.7,,,,,D,14,15,,15,15,15,Metro,2,3,,3,3,3,,,,,,,,,212181,203031,,189385,176822,65910,,,,,,,,
01/15/2022,04005,2,Coconino County,AZ,97.7,125549,87.5,125539,92.4,120899,95,110536,95,24516,95,106266,74.1,106263,78.2,,,103752,83.3,95000,82.8,21537,95,41214,38.8,,,,,40299,42.4,23976,53.9,12847,59.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,143476,135887,,124554,114726,18662,,,,,,,,
01/15/2022,04007,2,Gila County,AZ,97.7,35778,66.2,35773,69.9,34840,74.3,32972,76,12887,81.2,30488,56.4,30486,59.5,,,30082,64.2,28536,65.8,11483,72.4,12237,40.1,,,,,12115,42.5,9449,49.7,6465,56.3,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,54018,51197,,46872,43364,15869,,,,,,,,
01/14/2022,04015,2,Mohave County,AZ,97.7,103355,48.7,103350,50.9,102578,54.2,99695,56.4,48559,73.7,84150,39.7,84149,41.4,,,83783,44.2,81659,46.2,40519,61.5,28727,34.1,,,,,28621,35,25557,40.7,18738,46.2,,,,,D,14,15,,15,15,15,Metro,2,3,,3,3,3,,,,,,,,,212181,203031,,189385,176822,65910,,,,,,,,
01/14/2022,04017,2,Navajo County,AZ,97.7,93648,84.4,93636,90.5,88670,95,77531,94.8,22135,95,77450,69.8,77450,74.8,,,74649,81.3,65221,79.7,19114,91.8,27307,35.3,,,,,26670,40.9,18063,49.7,10417,54.5,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,110924,103477,,91873,81804,20829,,,,,,,,
01/14/2022,04019,2,Pima County,AZ,97.7,800149,76.4,799815,80.8,770399,85,714827,85.9,218221,95,678321,64.8,678105,68.5,,,661939,73.1,618052,74.3,196038,92.2,255699,37.7,,,,,251658,40.7,177006,51.8,114011,58.2,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,1047279,990261,,905833,831972,212554,,,,,,,,
01/14/2022,04007,2,Gila County,AZ,97.7,35714,66.1,35709,69.7,34803,74.3,32942,76,12882,81.2,30451,56.4,30449,59.5,,,30054,64.1,28513,65.8,11475,72.3,12124,39.8,,,,,12015,42.1,9393,49.4,6427,56,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,54018,51197,,46872,43364,15869,,,,,,,,
01/14/2022,04023,2,Santa Cruz County,AZ,97.7,59675,95,59672,95,55629,95,46625,95,10525,95,47553,95,47553,95,,,45651,95,40033,95,9301,95,13907,29.2,,,,,13623,34,8926,47.6,5128,55.1,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,46498,43279,,38439,34123,8591,,,,,,,,
01/14/2022,04005,2,Coconino County,AZ,97.7,125430,87.4,125420,92.3,120808,95,110468,95,24511,95,106209,74,106206,78.2,,,103712,83.3,94970,82.8,21536,95,40950,38.6,,,,,40084,42.2,23884,53.7,12807,59.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,143476,135887,,124554,114726,18662,,,,,,,,
01/14/2022,UNK,2,Unknown County,AZ,97.7,129004,0,128977,0,125841,0,121169,0,34370,0,96172,0,96167,0,,,94412,0,92136,0,23724,0,35077,36.5,,,,,34985,38,29113,59.7,22273,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022,04011,2,Greenlee County,AZ,97.7,4550,47.9,4550,52,4407,56.8,4146,59.8,984,75.9,4000,42.1,4000,45.8,,,3900,50.3,3704,53.5,932,71.9,1573,39.3,,,,,1554,42,1039,53.4,586,62.9,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,9498,8743,,7754,6929,1297,,,,,,,,
01/14/2022,04013,2,Maricopa County,AZ,97.7,2855878,63.7,2855653,67.8,2770153,72.9,2565864,74.7,655323,94.1,2433233,54.2,2433201,57.8,,,2387449,62.9,2217749,64.6,575952,82.7,803329,33,,,,,792461,35.7,531123,46.6,307529,53.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,4485414,4209295,,3798091,3432976,696331,,,,,,,,
01/14/2022,04012,2,La Paz County,AZ,97.7,12191,57.8,12189,60.5,11916,63.4,11140,63.3,5585,66.6,9879,46.8,9879,49.1,,,9688,51.5,9068,51.5,4715,56.2,2488,25.2,,,,,2468,27.2,2169,31.8,1622,34.4,,,,,D,15,15,,16,16,15,Non-metro,7,7,,8,8,7,,,,,,,,,21108,20138,,18808,17602,8392,,,,,,,,
01/14/2022,04021,2,Pinal County,AZ,97.7,272886,59,272862,62.4,266221,67.2,248751,69,82971,85.9,234584,50.7,234577,53.6,,,230975,58.3,216703,60.1,72396,75,70589,30.1,,,,,70001,32.3,53851,42.6,35188,48.6,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,462789,437450,,396110,360425,96566,,,,,,,,
01/14/2022,04027,2,Yuma County,AZ,97.7,171133,80,171061,86.1,162963,91.6,147404,92,38379,92.9,138800,64.9,138784,69.9,,,133783,75.2,121924,76.1,30852,74.7,39635,28.6,,,,,39209,32.2,27143,44.8,16132,52.3,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,213787,198675,,177868,160218,41302,,,,,,,,
01/14/2022,04009,2,Graham County,AZ,97.7,26922,69.3,26919,74.5,25937,81.2,23843,83.7,5744,95,23301,60,23300,64.5,,,22861,71.6,21165,74.3,5342,95,7990,34.3,,,,,7889,37.3,5187,48.6,3010,56.3,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,38837,36119,,31936,28485,5440,,,,,,,,
01/14/2022,04025,2,Yavapai County,AZ,97.7,129403,55,129385,57.4,128058,60.7,124141,62.8,61824,80.9,105756,45,105751,46.9,,,104924,49.7,101768,51.5,52415,68.6,39994,37.8,,,,,39784,39.1,34962,45,25983,49.6,,,,,C,11,11,,11,12,11,Metro,3,3,,3,4,3,,,,,,,,,235099,225558,,211088,197624,76438,,,,,,,,
01/14/2022,04001,2,Apache County,AZ,97.7,80287,95,80275,95,74238,95,63810,95,14336,95,65331,90.9,65328,95,,,61556,95,52504,95,12326,95,25517,39.1,,,,,24623,46.9,15336,57.7,7834,63.6,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,71887,67054,,59355,52462,11334,,,,,,,,
01/14/2022,04003,2,Cochise County,AZ,97.7,93926,74.6,93919,79.1,89825,83.1,82643,83.5,25862,88.8,76665,60.9,76664,64.6,,,74731,69.1,69917,70.7,22594,77.6,24614,32.1,,,,,24427,34.9,18879,48.3,12530,55.5,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,125922,118765,,108094,98949,29118,,,,,,,,
01/13/2022,04005,2,Coconino County,AZ,97.7,125263,87.3,125253,92.2,120680,95,110362,95,24492,95,106122,74,106119,78.1,,,103653,83.2,94918,82.7,21524,95,40609,38.3,,,,,39776,41.9,23732,53.4,12741,59.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,143476,135887,,124554,114726,18662,,,,,,,,
01/13/2022,04021,2,Pinal County,AZ,97.7,272486,58.9,272463,62.3,265937,67.1,248512,68.9,82920,85.9,234297,50.6,234290,53.6,,,230806,58.3,216564,60.1,72371,74.9,69889,29.8,,,,,69350,32,53465,42.3,35001,48.4,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,462789,437450,,396110,360425,96566,,,,,,,,
01/13/2022,04007,2,Gila County,AZ,97.7,35647,66,35642,69.6,34758,74.2,32906,75.9,12877,81.1,30400,56.3,30398,59.4,,,30026,64.1,28493,65.7,11470,72.3,12002,39.5,,,,,11901,41.8,9331,49.1,6390,55.7,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,54018,51197,,46872,43364,15869,,,,,,,,
01/13/2022,04009,2,Graham County,AZ,97.7,26862,69.2,26859,74.4,25904,81.1,23818,83.6,5742,95,23265,59.9,23264,64.4,,,22840,71.5,21147,74.2,5342,95,7910,34,,,,,7818,37,5162,48.4,3003,56.2,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,38837,36119,,31936,28485,5440,,,,,,,,
01/13/2022,04013,2,Maricopa County,AZ,97.7,2851970,63.6,2851746,67.7,2767221,72.9,2563309,74.7,655020,94.1,2430557,54.2,2430525,57.7,,,2385636,62.8,2216211,64.6,575751,82.7,794873,32.7,,,,,784742,35.4,527317,46.2,305976,53.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,4485414,4209295,,3798091,3432976,696331,,,,,,,,
01/13/2022,04001,2,Apache County,AZ,97.7,80152,95,80141,95,74149,95,63746,95,14323,95,65232,90.7,65229,95,,,61520,95,52478,95,12324,95,25309,38.8,,,,,24479,46.6,15272,57.5,7806,63.3,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,71887,67054,,59355,52462,11334,,,,,,,,
01/13/2022,04017,2,Navajo County,AZ,97.7,93440,84.2,93429,90.3,88520,95,77412,94.6,22119,95,77324,69.7,77324,74.7,,,74581,81.2,65166,79.7,19109,91.7,26957,34.9,,,,,26404,40.5,17932,49.4,10355,54.2,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,110924,103477,,91873,81804,20829,,,,,,,,
01/13/2022,04019,2,Pima County,AZ,97.7,798851,76.3,798517,80.6,769422,84.9,713972,85.8,218109,95,677555,64.7,677339,68.4,,,661445,73,617630,74.2,195965,92.2,252953,37.3,,,,,249226,40.4,175819,51.5,113444,57.9,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,1047279,990261,,905833,831972,212554,,,,,,,,
01/13/2022,04027,2,Yuma County,AZ,97.7,170816,79.9,170744,85.9,162706,91.5,147169,91.9,38336,92.8,138655,64.9,138639,69.8,,,133678,75.2,121834,76,30837,74.7,39187,28.3,,,,,38784,31.8,26935,44.5,16028,52,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,213787,198675,,177868,160218,41302,,,,,,,,
01/13/2022,04015,2,Mohave County,AZ,97.7,103250,48.7,103245,50.9,102478,54.1,99599,56.3,48531,73.6,84084,39.6,84083,41.4,,,83721,44.2,81601,46.1,40498,61.4,28523,33.9,,,,,28422,34.8,25404,40.5,18639,46,,,,,D,14,15,,15,15,15,Metro,2,3,,3,3,3,,,,,,,,,212181,203031,,189385,176822,65910,,,,,,,,
01/13/2022,04012,2,La Paz County,AZ,97.7,12178,57.7,12176,60.5,11905,63.3,11131,63.2,5582,66.5,9870,46.8,9870,49,,,9681,51.5,9062,51.5,4713,56.2,2468,25,,,,,2450,27,2154,31.6,1612,34.2,,,,,D,15,15,,16,16,15,Non-metro,7,7,,8,8,7,,,,,,,,,21108,20138,,18808,17602,8392,,,,,,,,
01/13/2022,04023,2,Santa Cruz County,AZ,97.7,59532,95,59529,95,55502,95,46511,95,10514,95,47487,95,47487,95,,,45600,95,39993,95,9293,95,13633,28.7,,,,,13423,33.6,8845,47.2,5093,54.8,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,46498,43279,,38439,34123,8591,,,,,,,,
01/13/2022,UNK,2,Unknown County,AZ,97.7,128762,0,128735,0,125620,0,120970,0,34341,0,96075,0,96070,0,,,94325,0,92057,0,23717,0,34806,36.2,,,,,34726,37.7,29000,59.5,22246,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022,04003,2,Cochise County,AZ,97.7,93713,74.4,93706,78.9,89652,82.9,82484,83.4,25843,88.8,76455,60.7,76454,64.4,,,74610,69,69816,70.6,22585,77.6,24372,31.9,,,,,24195,34.7,18722,47.9,12443,55.1,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,125922,118765,,108094,98949,29118,,,,,,,,
01/13/2022,04011,2,Greenlee County,AZ,97.7,4544,47.8,4544,52,4402,56.8,4142,59.8,984,75.9,3995,42.1,3995,45.7,,,3897,50.3,3701,53.4,932,71.9,1567,39.2,,,,,1549,41.9,1038,53.4,585,62.8,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,9498,8743,,7754,6929,1297,,,,,,,,
01/13/2022,04025,2,Yavapai County,AZ,97.7,129252,55,129234,57.3,127923,60.6,124013,62.8,61787,80.8,105658,44.9,105653,46.8,,,104837,49.7,101683,51.5,52384,68.5,39617,37.5,,,,,39412,38.8,34663,44.6,25777,49.2,,,,,C,11,11,,11,12,11,Metro,3,3,,3,4,3,,,,,,,,,235099,225558,,211088,197624,76438,,,,,,,,
01/12/2022,04005,2,Coconino County,AZ,97.7,125151,87.2,125141,92.1,120598,95,110287,95,24483,95,106029,73.9,106026,78,,,103590,83.2,94858,82.7,21512,95,40365,38.1,,,,,39560,41.7,23629,53.1,12703,59.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,143476,135887,,124554,114726,18662,,,,,,,,
01/12/2022,UNK,2,Unknown County,AZ,97.7,128587,0,128561,0,125465,0,120846,0,34340,0,95969,0,95964,0,,,94229,0,91980,0,23723,0,34580,36,,,,,34513,37.5,28908,59.4,22220,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022,04001,2,Apache County,AZ,97.7,79950,95,79939,95,74001,95,63625,95,14310,95,65128,90.6,65125,95,,,61459,95,52439,95,12322,95,24993,38.4,,,,,24242,46.2,15175,57.2,7769,63,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,71887,67054,,59355,52462,11334,,,,,,,,
01/12/2022,04013,2,Maricopa County,AZ,97.7,2847396,63.5,2847172,67.6,2763626,72.8,2560110,74.6,654567,94,2427524,54.1,2427492,57.7,,,2383617,62.8,2214433,64.5,575491,82.6,786515,32.4,,,,,776976,35.1,523489,45.9,304391,52.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,4485414,4209295,,3798091,3432976,696331,,,,,,,,
01/12/2022,04019,2,Pima County,AZ,97.7,797536,76.2,797202,80.5,768379,84.8,713061,85.7,217973,95,676849,64.6,676633,68.3,,,660965,73,617218,74.2,195891,92.2,250320,37,,,,,246847,40,174617,51.2,112869,57.6,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,1047279,990261,,905833,831972,212554,,,,,,,,
01/12/2022,04025,2,Yavapai County,AZ,97.7,129096,54.9,129078,57.2,127786,60.5,123882,62.7,61743,80.8,105520,44.9,105515,46.8,,,104709,49.6,101562,51.4,52347,68.5,39325,37.3,,,,,39134,38.5,34451,44.4,25647,49,,,,,C,11,11,,11,12,11,Metro,3,3,,3,4,3,,,,,,,,,235099,225558,,211088,197624,76438,,,,,,,,
01/12/2022,04003,2,Cochise County,AZ,97.7,93539,74.3,93532,78.8,89525,82.8,82368,83.2,25835,88.7,76337,60.6,76336,64.3,,,74525,68.9,69744,70.5,22576,77.5,24188,31.7,,,,,24020,34.4,18625,47.7,12389,54.9,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,125922,118765,,108094,98949,29118,,,,,,,,
01/12/2022,04009,2,Graham County,AZ,97.7,26825,69.1,26822,74.3,25880,81,23801,83.6,5742,95,23236,59.8,23235,64.3,,,22820,71.5,21134,74.2,5342,95,7842,33.7,,,,,7757,36.7,5141,48.2,2999,56.1,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,38837,36119,,31936,28485,5440,,,,,,,,
01/12/2022,04007,2,Gila County,AZ,97.7,35563,65.8,35559,69.5,34694,74,32854,75.8,12866,81.1,30343,56.2,30341,59.3,,,29981,64,28456,65.6,11465,72.2,11894,39.2,,,,,11805,41.5,9277,48.8,6363,55.5,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,54018,51197,,46872,43364,15869,,,,,,,,
01/12/2022,04027,2,Yuma County,AZ,97.7,170497,79.8,170425,85.8,162428,91.3,146901,91.7,38251,92.6,138515,64.8,138499,69.7,,,133581,75.1,121750,76,30819,74.6,38743,28,,,,,38371,31.5,26704,44.2,15909,51.6,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,213787,198675,,177868,160218,41302,,,,,,,,
01/12/2022,04021,2,Pinal County,AZ,97.7,272041,58.8,272018,62.2,265594,67.1,248201,68.9,82843,85.8,233997,50.6,233990,53.5,,,230605,58.2,216378,60,72335,74.9,69185,29.6,,,,,68672,31.7,53052,42,34814,48.1,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,462789,437450,,396110,360425,96566,,,,,,,,
01/12/2022,04023,2,Santa Cruz County,AZ,97.7,59395,95,59392,95,55376,95,46394,95,10483,95,47413,95,47413,95,,,45548,95,39954,95,9280,95,13343,28.1,,,,,13167,33,8720,46.6,5032,54.2,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,46498,43279,,38439,34123,8591,,,,,,,,
01/12/2022,04017,2,Navajo County,AZ,97.7,93274,84.1,93263,90.1,88401,95,77317,94.5,22103,95,77211,69.6,77211,74.6,,,74505,81.1,65107,79.6,19101,91.7,26682,34.6,,,,,26172,40.2,17824,49.1,10293,53.9,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,110924,103477,,91873,81804,20829,,,,,,,,
01/12/2022,04015,2,Mohave County,AZ,97.7,103107,48.6,103102,50.8,102338,54,99475,56.3,48495,73.6,83995,39.6,83994,41.4,,,83635,44.2,81521,46.1,40480,61.4,28289,33.7,,,,,28198,34.6,25229,40.2,18522,45.8,,,,,D,14,15,,15,15,15,Metro,2,3,,3,3,3,,,,,,,,,212181,203031,,189385,176822,65910,,,,,,,,
01/12/2022,04011,2,Greenlee County,AZ,97.7,4535,47.7,4535,51.9,4394,56.7,4134,59.7,983,75.8,3987,42,3987,45.6,,,3890,50.2,3698,53.4,931,71.8,1550,38.9,,,,,1535,41.5,1031,53.1,581,62.4,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,9498,8743,,7754,6929,1297,,,,,,,,
01/12/2022,04012,2,La Paz County,AZ,97.7,12169,57.7,12167,60.4,11896,63.2,11124,63.2,5580,66.5,9867,46.7,9867,49,,,9678,51.5,9060,51.5,4713,56.2,2450,24.8,,,,,2433,26.9,2141,31.4,1603,34,,,,,D,15,15,,16,16,15,Non-metro,7,7,,8,8,7,,,,,,,,,21108,20138,,18808,17602,8392,,,,,,,,
01/11/2022,04005,2,Coconino County,AZ,97.7,124945,87.1,124935,91.9,120417,95,110131,95,24472,95,105902,73.8,105899,77.9,,,103503,83.1,94784,82.6,21505,95,39898,37.7,,,,,39161,41.3,23465,52.8,12629,58.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,143476,135887,,124554,114726,18662,,,,,,,,
01/11/2022,04001,2,Apache County,AZ,97.7,79843,95,79832,95,73938,95,63569,95,14306,95,65041,90.5,65038,95,,,61412,95,52406,95,12319,95,24822,38.2,,,,,24122,46,15140,57,7755,63,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,71887,67054,,59355,52462,11334,,,,,,,,
01/11/2022,04023,2,Santa Cruz County,AZ,97.7,59303,95,59300,95,55303,95,46331,95,10476,95,47368,95,47368,95,,,45522,95,39938,95,9279,95,13297,28.1,,,,,13121,32.9,8696,46.4,5023,54.1,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,46498,43279,,38439,34123,8591,,,,,,,,
01/11/2022,UNK,2,Unknown County,AZ,97.7,128423,0,128397,0,125314,0,120703,0,34316,0,95914,0,95909,0,,,94191,0,91941,0,23709,0,34454,35.9,,,,,34398,37.4,28863,59.3,22197,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022,04007,2,Gila County,AZ,97.7,35519,65.8,35515,69.4,34660,73.9,32825,75.7,12857,81,30320,56.1,30318,59.2,,,29962,63.9,28441,65.6,11459,72.2,11800,38.9,,,,,11713,41.2,9218,48.6,6330,55.2,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,54018,51197,,46872,43364,15869,,,,,,,,
01/11/2022,04025,2,Yavapai County,AZ,97.7,129011,54.9,128993,57.2,127708,60.5,123806,62.6,61725,80.8,105445,44.9,105440,46.7,,,104642,49.6,101497,51.4,52324,68.5,39157,37.1,,,,,38977,38.4,34333,44.2,25571,48.9,,,,,C,11,11,,11,12,11,Metro,3,3,,3,4,3,,,,,,,,,235099,225558,,211088,197624,76438,,,,,,,,
01/11/2022,04027,2,Yuma County,AZ,97.7,170083,79.6,170011,85.6,162094,91.1,146627,91.5,38189,92.5,138301,64.7,138285,69.6,,,133452,75,121638,75.9,30807,74.6,38145,27.6,,,,,37840,31.1,26421,43.7,15795,51.3,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,213787,198675,,177868,160218,41302,,,,,,,,
01/11/2022,04003,2,Cochise County,AZ,97.7,93277,74.1,93270,78.5,89338,82.6,82212,83.1,25807,88.6,76094,60.4,76093,64.1,,,74416,68.8,69666,70.4,22559,77.5,23933,31.5,,,,,23780,34.1,18498,47.4,12326,54.6,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,125922,118765,,108094,98949,29118,,,,,,,,
01/11/2022,04021,2,Pinal County,AZ,97.7,271768,58.7,271745,62.1,265367,67,248002,68.8,82815,85.8,233815,50.5,233808,53.4,,,230462,58.2,216251,60,72312,74.9,68713,29.4,,,,,68222,31.5,52795,41.8,34701,48,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,462789,437450,,396110,360425,96566,,,,,,,,
